board_ms,event,detail
3463151,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3463152,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3463157,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3463160,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3463212,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3463239,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3463241,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3463247,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3463361,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3463390,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3463541,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3463563,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3464412,tx_subscribed,handle=1 value=0
3464412,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3464413,advertise_restart,advertising=1
3468372,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3468701,mtu,handle=1 value=255
3469271,tx_subscribed,handle=1 value=1
3469421,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3469424,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3469482,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3469484,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3469571,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3469581,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3469751,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3469754,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3469811,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3469816,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3469901,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3469902,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3469906,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3469909,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3469961,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3469989,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3469991,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3469997,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3470081,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3470109,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3470231,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3470255,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3471161,tx_subscribed,handle=1 value=0
3471192,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3471193,advertise_restart,advertising=1
3472632,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3472991,mtu,handle=1 value=255
3473561,tx_subscribed,handle=1 value=1
3473681,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3473684,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3473742,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3473744,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3473801,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3473811,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3473952,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3473954,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3474011,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3474016,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3474101,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3474102,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3474105,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3474108,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3474161,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3474188,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3474191,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3474195,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3474281,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3474309,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3474431,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3474455,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3475482,tx_subscribed,handle=1 value=0
3475482,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3475483,advertise_restart,advertising=1
3479442,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3479771,mtu,handle=1 value=255
3480341,tx_subscribed,handle=1 value=1
3480461,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3480464,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3480522,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3480524,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3480581,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3480591,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3480761,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3480765,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3480821,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3480827,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3480911,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3480912,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3480917,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3480920,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3480971,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3480999,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3481001,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3481007,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3481182,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3481210,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3481301,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3481324,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3482201,tx_subscribed,handle=1 value=0
3482202,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3482203,advertise_restart,advertising=1
3483372,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3483701,mtu,handle=1 value=255
3484241,tx_subscribed,handle=1 value=1
3484361,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3484363,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3484422,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3484424,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3484481,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3484491,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3484631,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3484634,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3484691,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3484696,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3484782,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3484782,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3484785,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3484788,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3484841,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3484868,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3484871,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3484875,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3484991,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3485018,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3485141,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3485163,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3486102,tx_subscribed,handle=1 value=0
3486102,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3486103,advertise_restart,advertising=1
3487152,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3487481,mtu,handle=1 value=255
3488081,tx_subscribed,handle=1 value=1
3488201,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3488203,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3488262,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3488264,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3488321,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3488331,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3488471,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3488474,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3488531,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3488536,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3488651,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3488652,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3488655,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3488658,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3488711,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3488738,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3488741,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3488747,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3488891,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3488919,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3489011,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3489034,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3489941,tx_subscribed,handle=1 value=0
3489972,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3489973,advertise_restart,advertising=1
3491352,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3491681,mtu,handle=1 value=255
3492311,tx_subscribed,handle=1 value=1
3492431,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3492434,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3492492,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3492494,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3492551,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3492561,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3492731,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3492733,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3492791,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3492797,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3492882,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3492882,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3492886,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3492889,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3492941,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3492969,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3492971,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3492976,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3493091,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3493118,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3493211,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3493234,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3494292,tx_subscribed,handle=1 value=0
3494292,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3494293,advertise_restart,advertising=1
3498282,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3498612,mtu,handle=1 value=255
3499242,tx_subscribed,handle=1 value=1
3499331,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3499333,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3499392,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3499394,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3499481,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3499491,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3499721,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3499724,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3499781,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3499786,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3499991,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3499992,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3499995,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3499998,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3500051,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3500052,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4148
3500079,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3500114,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3500261,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3500288,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3500411,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3500434,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3501102,tx_subscribed,handle=1 value=0
3501102,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3501103,advertise_restart,advertising=1
3502422,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3502752,mtu,handle=1 value=255
3503351,tx_subscribed,handle=1 value=1
3503471,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3503473,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3503532,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3503534,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3503621,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3503631,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3503831,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3503834,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3503921,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3503926,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3504041,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3504042,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3504045,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3504048,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3504101,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3504102,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4148
3504129,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3504134,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3504223,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3504251,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3504371,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3504394,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3505542,tx_subscribed,handle=1 value=0
3505542,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3505543,advertise_restart,advertising=1
3508692,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3509022,mtu,handle=1 value=255
3509591,tx_subscribed,handle=1 value=1
3509711,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3509714,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3509772,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3509774,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3509831,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3509841,tx_frame,handle=1 slot=0 bytes=1640 slices=7 mtu=255 kind=reply
3510041,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3510044,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3510101,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3510106,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3510221,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3510222,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3510225,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3510228,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3510282,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3510309,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3510311,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4166
3510317,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3510432,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3510460,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3510642,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3510664,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3511631,tx_subscribed,handle=1 value=0
3511663,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3511664,advertise_restart,advertising=1
3513762,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
3514152,mtu,handle=1 value=255
3514721,tx_subscribed,handle=1 value=1
3514811,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3514813,tx_frame,handle=1 slot=0 bytes=36 slices=1 mtu=255 kind=reply
3514872,rx_write,handle=1 slot=0 bytes=79 accepted=79 free_before=4166
3514874,tx_frame,handle=1 slot=0 bytes=17 slices=1 mtu=255 kind=reply
3514931,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3514941,tx_frame,handle=1 slot=0 bytes=1641 slices=7 mtu=255 kind=reply
3515111,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3515114,tx_frame,handle=1 slot=0 bytes=53 slices=1 mtu=255 kind=reply
3515171,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3515177,tx_frame,handle=1 slot=0 bytes=588 slices=3 mtu=255 kind=reply
3515261,rx_write,handle=1 slot=0 bytes=6 accepted=6 free_before=4166
3515262,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4160
3515266,tx_frame,handle=1 slot=0 bytes=345 slices=2 mtu=255 kind=reply
3515269,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3515352,rx_write,handle=1 slot=0 bytes=18 accepted=18 free_before=4166
3515352,rx_write,handle=1 slot=0 bytes=24 accepted=24 free_before=4148
3515380,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3515385,tx_frame,handle=1 slot=0 bytes=308 slices=2 mtu=255 kind=reply
3515502,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3515529,tx_frame,handle=1 slot=0 bytes=2022 slices=9 mtu=255 kind=reply
3515682,rx_write,handle=1 slot=0 bytes=29 accepted=29 free_before=4166
3515705,tx_frame,handle=1 slot=0 bytes=956 slices=4 mtu=255 kind=reply
3516552,tx_subscribed,handle=1 value=0
3516553,disconnect,handle=1 slot=0 peer=74:41:80:71:fc:64 reason=531 registered=1
3516554,advertise_restart,advertising=1
3517662,connect,handle=1 slot=0 peer=74:41:80:71:fc:64 interval_units=24 timeout_ms=720 mtu=23
